序号,起点,终点,日期,热度,汽车占比（%）,火车占比（%）,飞机占比（%）,类型
1728, 延安, 西安, 2017-09-15,16.8,32,68,0,迁入
1729, 宝鸡, 西安, 2017-09-15,16.1,28,72,0,迁入
1730, 杭州, 西安, 2017-09-15,16,17,22,61,迁入
1731, 东莞, 深圳, 2017-09-15,39,68,32,0,迁入
1732, 上海, 深圳, 2017-09-15,36,3,23,74,迁入
1733, 成都, 深圳, 2017-09-15,31.5,0,23,77,迁入
1734, 广州, 深圳, 2017-09-15,26.5,41,59,0,迁入
1735, 惠州, 深圳, 2017-09-15,26.1,59,41,0,迁入
1736, 西安, 深圳, 2017-09-15,23.1,0,39,61,迁入
1737, 重庆, 深圳, 2017-09-15,20.6,22,12,66,迁入
1738, 郑州, 深圳, 2017-09-15,20.5,0,47,53,迁入
1739, 杭州, 深圳, 2017-09-15,18.5,12,13,75,迁入
1740, 昆明, 深圳, 2017-09-15,17.3,16,20,64,迁入
1741, 深圳, 成都, 2017-09-15,31.3,0,26,74,迁入
1742, 广州, 成都, 2017-09-15,27.6,0,28,72,迁入
1743, 重庆, 成都, 2017-09-15,25.3,33,67,0,迁入
1744, 南京, 成都, 2017-09-15,25.3,0,46,54,迁入
1745, 德阳, 成都, 2017-09-15,23.3,45,55,0,迁入
1746, 眉山, 成都, 2017-09-15,21.7,53,47,0,迁入
1747, 资阳, 成都, 2017-09-15,20.3,47,53,0,迁入
1748, 绵阳, 成都, 2017-09-15,20,32,68,0,迁入
1749, 济南, 成都, 2017-09-15,18.8,0,34,66,迁入
1750, 南充, 成都, 2017-09-15,18.4,38,62,0,迁入
1751, 北京, 哈尔滨, 2017-09-15,19.6,12,50,38,迁入
1752, 绥化, 哈尔滨, 2017-09-15,15,43,57,0,迁入
1753, 济南, 哈尔滨, 2017-09-15,13.7,0,35,65,迁入
1754, 天津, 哈尔滨, 2017-09-15,13.3,12,48,40,迁入
1755, 大庆, 哈尔滨, 2017-09-15,12.9,32,68,0,迁入
1756, 青岛, 哈尔滨, 2017-09-15,12.9,15,23,62,迁入
1757, 齐齐哈尔, 哈尔滨, 2017-09-15,12.2,23,77,0,迁入
1758, 石家庄, 哈尔滨, 2017-09-15,11.5,0,40,60,迁入
1759, 长春, 哈尔滨, 2017-09-15,11.4,27,73,0,迁入
1760, 沈阳, 哈尔滨, 2017-09-15,11.3,14,86,0,迁入
1761, 北京, 上海, 2017-09-15,44.7,15,45,40,迁入
1762, 重庆, 上海, 2017-09-15,44.1,0,32,68,迁入
1763, 深圳, 上海, 2017-09-15,34.3,3,25,72,迁入
1764, 苏州, 上海, 2017-09-15,34,60,40,0,迁入
1765, 广州, 上海, 2017-09-15,32.9,5,27,68,迁入
1766, 西安, 上海, 2017-09-15,26.2,1,45,54,迁入
1767, 长春, 上海, 2017-09-15,24.3,0,28,72,迁入
1768, 杭州, 上海, 2017-09-15,20.5,28,72,0,迁入
1769, 沈阳, 上海, 2017-09-15,20.2,13,12,75,迁入
1770, 南京, 上海, 2017-09-15,19.7,19,80,1,迁入
1771, 北京, 武汉, 2017-09-15,31.5,13,71,16,迁入
1772, 昆明, 武汉, 2017-09-15,23.3,0,36,64,迁入
1773, 沈阳, 武汉, 2017-09-15,21.1,0,52,48,迁入
1774, 孝感, 武汉, 2017-09-15,19.9,45,55,0,迁入
1775, 广州, 武汉, 2017-09-15,19.1,17,70,13,迁入
1776, 成都, 武汉, 2017-09-15,18.8,20,47,33,迁入
1777, 黄冈, 武汉, 2017-09-15,18.7,44,56,0,迁入
1778, 深圳, 武汉, 2017-09-15,18.6,19,69,12,迁入
1779, 上海, 武汉, 2017-09-15,18.1,17,62,21,迁入
1780, 宜昌, 武汉, 2017-09-15,17.6,17,83,0,迁入
1781, 成都, 南京, 2017-09-15,27.1,0,43,57,迁入
1782, 北京, 南京, 2017-09-15,25.8,14,73,13,迁入
1783, 重庆, 南京, 2017-09-15,21.4,6,44,50,迁入
1784, 上海, 南京, 2017-09-15,20.8,21,79,0,迁入
1785, 深圳, 南京, 2017-09-15,19.2,15,11,74,迁入
1786, 苏州, 南京, 2017-09-15,18.5,30,70,0,迁入
1787, 长春, 南京, 2017-09-15,18.3,0,20,80,迁入
1788, 广州, 南京, 2017-09-15,18.1,17,20,63,迁入
1789, 南宁, 南京, 2017-09-15,18.1,0,43,57,迁入
1790, 镇江, 南京, 2017-09-15,17.8,38,62,0,迁入
1791, 北京, 天津, 2017-09-15,27.7,28,72,0,迁入
1792, 重庆, 天津, 2017-09-15,27.5,0,32,68,迁入
1793, 上海, 天津, 2017-09-15,18.5,16,47,37,迁入
1794, 福州, 天津, 2017-09-15,17.5,0,46,54,迁入
1795, 长沙, 天津, 2017-09-15,16.9,0,43,57,迁入
1796, 廊坊, 天津, 2017-09-15,15.9,57,43,0,迁入
1797, 唐山, 天津, 2017-09-15,14.4,37,63,0,迁入
1798, 沧州, 天津, 2017-09-15,14.2,45,55,0,迁入
1799, 哈尔滨, 天津, 2017-09-15,14.2,9,48,43,迁入
1800, 武汉, 天津, 2017-09-15,12.6,26,52,22,迁入
1801, 重庆, 北京, 2017-09-16,42.6,0,31,69,迁入
1802, 上海, 北京, 2017-09-16,38.5,17,42,41,迁入
1803, 长沙, 北京, 2017-09-16,33.1,0,58,42,迁入
1804, 廊坊, 北京, 2017-09-16,29.3,52,48,0,迁入
1805, 武汉, 北京, 2017-09-16,27.8,15,66,19,迁入
1806, 杭州, 北京, 2017-09-16,26.1,13,46,41,迁入
1807, 天津, 北京, 2017-09-16,23.6,29,71,0,迁入
1808, 保定, 北京, 2017-09-16,22.7,36,64,0,迁入
1809, 南昌, 北京, 2017-09-16,20,0,45,55,迁入
1810, 南京, 北京, 2017-09-16,20,18,68,14,迁入
1811, 北京, 杭州, 2017-09-16,26.4,16,44,40,迁入
1812, 嘉兴, 杭州, 2017-09-16,22.6,53,47,0,迁入
1813, 重庆, 杭州, 2017-09-16,22.1,5,46,49,迁入
1814, 上海, 杭州, 2017-09-16,21.7,32,68,0,迁入
1815, 绍兴, 杭州, 2017-09-16,21.6,49,51,0,迁入
1816, 贵阳, 杭州, 2017-09-16,20.5,0,26,74,迁入
1817, 南宁, 杭州, 2017-09-16,19.7,0,44,56,迁入
1818, 金华, 杭州, 2017-09-16,17.9,41,59,0,迁入
1819, 宁波, 杭州, 2017-09-16,17.9,40,60,0,迁入
1820, 深圳, 杭州, 2017-09-16,17.8,13,18,69,迁入
1821, 佛山, 广州, 2017-09-16,41.4,42,58,0,迁入
1822, 上海, 广州, 2017-09-16,32.3,7,23,70,迁入
1823, 东莞, 广州, 2017-09-16,28.8,57,43,0,迁入
1824, 深圳, 广州, 2017-09-16,27.8,43,57,0,迁入
1825, 成都, 广州, 2017-09-16,26.5,0,27,73,迁入
1826, 郑州, 广州, 2017-09-16,19.5,0,62,38,迁入
1827, 清远, 广州, 2017-09-16,18.9,52,48,0,迁入
1828, 西安, 广州, 2017-09-16,18.3,0,45,55,迁入
1829, 武汉, 广州, 2017-09-16,17.3,17,69,14,迁入
1830, 杭州, 广州, 2017-09-16,17.2,14,17,69,迁入
1831, 上海, 重庆, 2017-09-16,44,0,35,65,迁入
1832, 北京, 重庆, 2017-09-16,40.6,0,36,64,迁入
1833, 天津, 重庆, 2017-09-16,22.7,1,42,57,迁入
1834, 成都, 重庆, 2017-09-16,22.3,34,66,0,迁入
1835, 杭州, 重庆, 2017-09-16,21.3,5,37,58,迁入
1836, 深圳, 重庆, 2017-09-16,20.1,24,14,62,迁入
1837, 苏州, 重庆, 2017-09-16,19.9,4,51,45,迁入
1838, 厦门, 重庆, 2017-09-16,19.1,4,54,42,迁入
1839, 南京, 重庆, 2017-09-16,18.9,10,40,50,迁入
1840, 宁波, 重庆, 2017-09-16,18.6,1,47,52,迁入
1841, 咸阳, 西安, 2017-09-16,29.6,40,60,0,迁入
1842, 上海, 西安, 2017-09-16,22.6,1,42,57,迁入
1843, 深圳, 西安, 2017-09-16,22.6,0,36,64,迁入
1844, 渭南, 西安, 2017-09-16,21.7,36,64,0,迁入
1845, 北京, 西安, 2017-09-16,18.8,22,52,26,迁入
1846, 广州, 西安, 2017-09-16,18.4,0,47,53,迁入
1847, 宝鸡, 西安, 2017-09-16,15.2,32,68,0,迁入
1848, 厦门, 西安, 2017-09-16,14.7,0,59,41,迁入
1849, 延安, 西安, 2017-09-16,13.2,32,68,0,迁入
1850, 杭州, 西安, 2017-09-16,13.1,19,23,58,迁入
1851, 东莞, 深圳, 2017-09-16,42.2,68,32,0,迁入
1852, 上海, 深圳, 2017-09-16,35.6,4,26,70,迁入
1853, 成都, 深圳, 2017-09-16,31.2,0,27,73,迁入
1854, 惠州, 深圳, 2017-09-16,28.2,60,40,0,迁入
1855, 广州, 深圳, 2017-09-16,26.6,41,59,0,迁入
1856, 西安, 深圳, 2017-09-16,23.2,0,42,58,迁入
1857, 重庆, 深圳, 2017-09-16,19.8,23,14,63,迁入
1858, 郑州, 深圳, 2017-09-16,19.4,0,47,53,迁入
1859, 香港, 深圳, 2017-09-16,18.7,46,54,0,迁入
1860, 咸阳, 深圳, 2017-09-16,17,0,13,87,迁入
1861, 深圳, 成都, 2017-09-16,30.3,0,27,73,迁入
1862, 广州, 成都, 2017-09-16,27.1,0,30,70,迁入
1863, 南京, 成都, 2017-09-16,23.6,0,51,49,迁入
1864, 重庆, 成都, 2017-09-16,22.3,37,63,0,迁入
1865, 德阳, 成都, 2017-09-16,21.7,48,52,0,迁入
1866, 眉山, 成都, 2017-09-16,20.2,58,42,0,迁入
1867, 资阳, 成都, 2017-09-16,19.2,49,51,0,迁入
1868, 三亚, 成都, 2017-09-16,19.1,0,24,76,迁入
1869, 绵阳, 成都, 2017-09-16,18.1,35,65,0,迁入
1870, 济南, 成都, 2017-09-16,18.1,0,42,58,迁入
1871, 北京, 哈尔滨, 2017-09-16,18,13,48,39,迁入
1872, 绥化, 哈尔滨, 2017-09-16,15.3,45,55,0,迁入
1873, 济南, 哈尔滨, 2017-09-16,12.6,0,40,60,迁入
1874, 天津, 哈尔滨, 2017-09-16,12.3,12,51,37,迁入
1875, 石家庄, 哈尔滨, 2017-09-16,12.3,0,32,68,迁入
1876, 青岛, 哈尔滨, 2017-09-16,12.1,15,27,58,迁入
1877, 大庆, 哈尔滨, 2017-09-16,11.8,35,65,0,迁入
1878, 齐齐哈尔, 哈尔滨, 2017-09-16,11.4,23,77,0,迁入
1879, 长春, 哈尔滨, 2017-09-16,10.5,30,70,0,迁入
1880, 沈阳, 哈尔滨, 2017-09-16,10.5,16,84,0,迁入
1881, 重庆, 上海, 2017-09-16,41.8,1,37,62,迁入
1882, 北京, 上海, 2017-09-16,38.9,17,38,45,迁入
1883, 深圳, 上海, 2017-09-16,34.3,4,27,69,迁入
1884, 苏州, 上海, 2017-09-16,32.7,61,39,0,迁入
1885, 广州, 上海, 2017-09-16,29.5,6,29,65,迁入
1886, 长春, 上海, 2017-09-16,24.4,0,25,75,迁入
1887, 西安, 上海, 2017-09-16,22.9,1,46,53,迁入
1888, 沈阳, 上海, 2017-09-16,19.6,15,16,69,迁入
1889, 杭州, 上海, 2017-09-16,19.3,31,69,0,迁入
1890, 嘉兴, 上海, 2017-09-16,17.4,46,54,0,迁入
1891, 北京, 武汉, 2017-09-16,27.2,16,62,22,迁入
1892, 昆明, 武汉, 2017-09-16,21.7,0,42,58,迁入
1893, 沈阳, 武汉, 2017-09-16,20.3,0,47,53,迁入
1894, 三亚, 武汉, 2017-09-16,19.6,0,25,75,迁入
1895, 孝感, 武汉, 2017-09-16,18.9,45,55,0,迁入
1896, 成都, 武汉, 2017-09-16,18.4,21,50,29,迁入
1897, 深圳, 武汉, 2017-09-16,17.6,20,62,18,迁入
1898, 黄冈, 武汉, 2017-09-16,17.3,47,53,0,迁入
1899, 广州, 武汉, 2017-09-16,17.1,19,65,16,迁入
1900, 上海, 武汉, 2017-09-16,15,20,57,23,迁入
1901, 成都, 南京, 2017-09-16,26.8,0,48,52,迁入
1902, 重庆, 南京, 2017-09-16,19.8,8,45,47,迁入
1903, 北京, 南京, 2017-09-16,19.7,19,67,14,迁入
1904, 南宁, 南京, 2017-09-16,18.5,0,39,61,迁入
1905, 上海, 南京, 2017-09-16,17.6,23,77,0,迁入
1906, 长春, 南京, 2017-09-16,17.6,0,27,73,迁入
1907, 镇江, 南京, 2017-09-16,17.5,38,62,0,迁入
1908, 广州, 南京, 2017-09-16,17,17,15,68,迁入
1909, 深圳, 南京, 2017-09-16,16.4,15,12,73,迁入
1910, 苏州, 南京, 2017-09-16,15.8,29,71,0,迁入
1911, 北京, 天津, 2017-09-16,26.1,29,71,0,迁入
1912, 重庆, 天津, 2017-09-16,23.4,1,39,60,迁入
1913, 福州, 天津, 2017-09-16,17.6,0,53,47,迁入
1914, 上海, 天津, 2017-09-16,16.7,21,44,35,迁入
1915, 廊坊, 天津, 2017-09-16,16.1,57,43,0,迁入
1916, 长沙, 天津, 2017-09-16,15.1,0,48,52,迁入
1917, 唐山, 天津, 2017-09-16,14,37,63,0,迁入
1918, 沧州, 天津, 2017-09-16,13.7,43,57,0,迁入
1919, 哈尔滨, 天津, 2017-09-16,12.8,10,51,39,迁入
1920, 杭州, 天津, 2017-09-16,12.2,13,53,34,迁入
1921, 重庆, 北京, 2017-09-17,46.3,0,32,68,迁入
1922, 上海, 北京, 2017-09-17,40.5,17,44,39,迁入
1923, 长沙, 北京, 2017-09-17,35.7,0,60,40,迁入
1924, 廊坊, 北京, 2017-09-17,33,51,49,0,迁入
1925, 保定, 北京, 2017-09-17,30.9,34,66,0,迁入
1926, 武汉, 北京, 2017-09-17,30,14,67,19,迁入
1927, 天津, 北京, 2017-09-17,27.6,28,72,0,迁入
1928, 杭州, 北京, 2017-09-17,27.6,15,48,37,迁入
1929, 南京, 北京, 2017-09-17,22.4,16,74,10,迁入
1930, 西安, 北京, 2017-09-17,22.1,19,62,19,迁入
1931, 北京, 杭州, 2017-09-17,26.9,13,47,40,迁入
1932, 重庆, 杭州, 2017-09-17,24.8,3,37,60,迁入
1933, 嘉兴, 杭州, 2017-09-17,23.5,53,47,0,迁入
1934, 绍兴, 杭州, 2017-09-17,23.2,48,52,0,迁入
1935, 南宁, 杭州, 2017-09-17,20.4,0,42,58,迁入
1936, 贵阳, 杭州, 2017-09-17,20,0,34,66,迁入
1937, 上海, 杭州, 2017-09-17,19.5,30,70,0,迁入
1938, 金华, 杭州, 2017-09-17,18.6,41,59,0,迁入
1939, 宁波, 杭州, 2017-09-17,18.4,40,60,0,迁入
1940, 湖州, 杭州, 2017-09-17,18,56,44,0,迁入
