序号,起点,终点,日期,热度,汽车占比（%）,火车占比（%）,飞机占比（%）,类型
2564, 西安, 渭南, 2017-09-22,22.2,37,63,0,迁出
2565, 西安, 北京, 2017-09-22,21.2,18,58,24,迁出
2566, 西安, 广州, 2017-09-22,20.2,0,44,56,迁出
2567, 西安, 宝鸡, 2017-09-22,15.7,31,69,0,迁出
2568, 西安, 厦门, 2017-09-22,15,0,56,44,迁出
2569, 西安, 杭州, 2017-09-22,13.8,19,22,59,迁出
2570, 西安, 昆明, 2017-09-22,13.5,20,15,65,迁出
2571, 深圳, 东莞, 2017-09-22,38.8,67,33,0,迁出
2572, 深圳, 上海, 2017-09-22,35.5,2,26,72,迁出
2573, 深圳, 成都, 2017-09-22,33,0,26,74,迁出
2574, 深圳, 惠州, 2017-09-22,28.7,59,41,0,迁出
2575, 深圳, 广州, 2017-09-22,26.5,40,60,0,迁出
2576, 深圳, 西安, 2017-09-22,23.9,0,33,67,迁出
2577, 深圳, 郑州, 2017-09-22,22.2,0,47,53,迁出
2578, 深圳, 重庆, 2017-09-22,20.4,22,12,66,迁出
2579, 深圳, 南京, 2017-09-22,19,16,11,73,迁出
2580, 深圳, 杭州, 2017-09-22,18.1,10,23,67,迁出
2581, 成都, 深圳, 2017-09-22,31.4,0,25,75,迁出
2582, 成都, 南京, 2017-09-22,28.2,0,38,62,迁出
2583, 成都, 广州, 2017-09-22,27.3,0,28,72,迁出
2584, 成都, 德阳, 2017-09-22,24.7,45,55,0,迁出
2585, 成都, 重庆, 2017-09-22,23.4,34,66,0,迁出
2586, 成都, 济南, 2017-09-22,21,0,36,64,迁出
2587, 成都, 眉山, 2017-09-22,21,59,41,0,迁出
2588, 成都, 三亚, 2017-09-22,20.9,0,25,75,迁出
2589, 成都, 资阳, 2017-09-22,20,46,54,0,迁出
2590, 成都, 合肥, 2017-09-22,19.5,0,44,56,迁出
2591, 哈尔滨, 北京, 2017-09-22,19.8,14,42,44,迁出
2592, 哈尔滨, 绥化, 2017-09-22,15.5,43,57,0,迁出
2593, 哈尔滨, 济南, 2017-09-22,14.1,0,28,72,迁出
2594, 哈尔滨, 天津, 2017-09-22,14,11,42,47,迁出
2595, 哈尔滨, 青岛, 2017-09-22,12,17,21,62,迁出
2596, 哈尔滨, 大庆, 2017-09-22,11.3,35,65,0,迁出
2597, 哈尔滨, 太原, 2017-09-22,11,0,27,73,迁出
2598, 哈尔滨, 沈阳, 2017-09-22,10.7,16,83,1,迁出
2599, 哈尔滨, 齐齐哈尔, 2017-09-22,10.7,23,77,0,迁出
2600, 哈尔滨, 长春, 2017-09-22,10.6,29,71,0,迁出
2601, 上海, 重庆, 2017-09-22,45,2,36,62,迁出
2602, 上海, 北京, 2017-09-22,43.3,16,43,41,迁出
2603, 上海, 深圳, 2017-09-22,37.3,2,22,76,迁出
2604, 上海, 苏州, 2017-09-22,36.3,61,39,0,迁出
2605, 上海, 广州, 2017-09-22,34.6,4,23,73,迁出
2606, 上海, 西安, 2017-09-22,23.9,1,43,56,迁出
2607, 上海, 长春, 2017-09-22,23.3,0,25,75,迁出
2608, 上海, 杭州, 2017-09-22,21.7,31,69,0,迁出
2609, 上海, 香港, 2017-09-22,20.9,0,32,68,迁出
2610, 上海, 南京, 2017-09-22,19.5,22,78,0,迁出
2611, 武汉, 北京, 2017-09-22,31.7,14,67,19,迁出
2612, 武汉, 昆明, 2017-09-22,20.6,0,42,58,迁出
2613, 武汉, 孝感, 2017-09-22,20.3,43,57,0,迁出
2614, 武汉, 沈阳, 2017-09-22,20.1,0,52,48,迁出
2615, 武汉, 黄冈, 2017-09-22,18.2,45,55,0,迁出
2616, 武汉, 广州, 2017-09-22,17.9,16,68,16,迁出
2617, 武汉, 成都, 2017-09-22,17.6,22,48,30,迁出
2618, 武汉, 深圳, 2017-09-22,16.6,19,65,16,迁出
2619, 武汉, 上海, 2017-09-22,16.1,18,57,25,迁出
2620, 武汉, 三亚, 2017-09-22,15.7,0,14,86,迁出
2621, 南京, 成都, 2017-09-22,26.7,0,42,58,迁出
2622, 南京, 北京, 2017-09-22,22.9,15,72,13,迁出
2623, 南京, 镇江, 2017-09-22,19.6,37,63,0,迁出
2624, 南京, 上海, 2017-09-22,18.4,22,78,0,迁出
2625, 南京, 重庆, 2017-09-22,18.2,9,39,52,迁出
2626, 南京, 苏州, 2017-09-22,16.6,28,72,0,迁出
2627, 南京, 广州, 2017-09-22,16.4,18,16,66,迁出
2628, 南京, 深圳, 2017-09-22,15.5,15,13,72,迁出
2629, 南京, 贵阳, 2017-09-22,15.3,0,30,70,迁出
2630, 南京, 南宁, 2017-09-22,15.1,0,41,59,迁出
2631, 天津, 重庆, 2017-09-22,23.8,0,34,66,迁出
2632, 天津, 北京, 2017-09-22,22.9,30,70,0,迁出
2633, 天津, 上海, 2017-09-22,17.7,17,42,41,迁出
2634, 天津, 福州, 2017-09-22,17.6,0,42,58,迁出
2635, 天津, 廊坊, 2017-09-22,16,57,43,0,迁出
2636, 天津, 长沙, 2017-09-22,15.8,0,38,62,迁出
2637, 天津, 唐山, 2017-09-22,14.4,40,60,0,迁出
2638, 天津, 沧州, 2017-09-22,13.8,45,55,0,迁出
2639, 天津, 哈尔滨, 2017-09-22,12.8,11,53,36,迁出
2640, 天津, 武汉, 2017-09-22,12.4,26,45,29,迁出
2641, 北京, 重庆, 2017-09-23,41.9,1,36,63,迁出
2642, 北京, 上海, 2017-09-23,39.9,17,37,46,迁出
2643, 北京, 长沙, 2017-09-23,32.1,0,60,40,迁出
2644, 北京, 廊坊, 2017-09-23,31.6,53,47,0,迁出
2645, 北京, 武汉, 2017-09-23,28.5,18,62,20,迁出
2646, 北京, 杭州, 2017-09-23,27.2,13,50,37,迁出
2647, 北京, 保定, 2017-09-23,26.3,37,63,0,迁出
2648, 北京, 天津, 2017-09-23,23.8,31,69,0,迁出
2649, 北京, 南京, 2017-09-23,20.8,20,67,13,迁出
2650, 北京, 哈尔滨, 2017-09-23,19.2,12,52,36,迁出
2651, 杭州, 北京, 2017-09-23,26.3,12,47,41,迁出
2652, 杭州, 重庆, 2017-09-23,24.7,3,36,61,迁出
2653, 杭州, 嘉兴, 2017-09-23,20.7,57,43,0,迁出
2654, 杭州, 南宁, 2017-09-23,19.7,0,26,74,迁出
2655, 杭州, 绍兴, 2017-09-23,19.5,49,51,0,迁出
2656, 杭州, 上海, 2017-09-23,18,32,68,0,迁出
2657, 杭州, 广州, 2017-09-23,16.9,12,17,71,迁出
2658, 杭州, 贵阳, 2017-09-23,16.6,0,28,72,迁出
2659, 杭州, 深圳, 2017-09-23,16.3,11,15,74,迁出
2660, 杭州, 湖州, 2017-09-23,14.8,56,44,0,迁出
2661, 广州, 佛山, 2017-09-23,40.9,42,58,0,迁出
2662, 广州, 上海, 2017-09-23,31.6,6,24,70,迁出
2663, 广州, 成都, 2017-09-23,27.5,0,30,70,迁出
2664, 广州, 东莞, 2017-09-23,26.4,58,42,0,迁出
2665, 广州, 深圳, 2017-09-23,25.3,42,58,0,迁出
2666, 广州, 郑州, 2017-09-23,20.5,0,69,31,迁出
2667, 广州, 清远, 2017-09-23,20.4,53,47,0,迁出
2668, 广州, 西安, 2017-09-23,19.4,0,42,58,迁出
2669, 广州, 惠州, 2017-09-23,18.5,65,35,0,迁出
2670, 广州, 南京, 2017-09-23,17.3,17,15,68,迁出
2671, 重庆, 北京, 2017-09-23,41.9,1,34,65,迁出
2672, 重庆, 上海, 2017-09-23,40.9,0,33,67,迁出
2673, 重庆, 天津, 2017-09-23,22.7,1,46,53,迁出
2674, 重庆, 成都, 2017-09-23,21.6,37,63,0,迁出
2675, 重庆, 南京, 2017-09-23,20.7,7,32,61,迁出
2676, 重庆, 杭州, 2017-09-23,20.1,6,34,60,迁出
2677, 重庆, 宁波, 2017-09-23,19.8,0,51,49,迁出
2678, 重庆, 厦门, 2017-09-23,19.4,4,46,50,迁出
2679, 重庆, 深圳, 2017-09-23,19.2,27,11,62,迁出
2680, 重庆, 青岛, 2017-09-23,19.1,0,36,64,迁出
2681, 西安, 咸阳, 2017-09-23,31.6,42,58,0,迁出
2682, 西安, 渭南, 2017-09-23,21.7,39,61,0,迁出
2683, 西安, 上海, 2017-09-23,21.5,1,47,52,迁出
2684, 西安, 深圳, 2017-09-23,21,0,42,58,迁出
2685, 西安, 广州, 2017-09-23,18.6,0,47,53,迁出
2686, 西安, 北京, 2017-09-23,18.2,22,56,22,迁出
2687, 西安, 宝鸡, 2017-09-23,15.2,35,65,0,迁出
2688, 西安, 南宁, 2017-09-23,13.5,0,38,62,迁出
2689, 西安, 厦门, 2017-09-23,13.4,0,54,46,迁出
2690, 西安, 福州, 2017-09-23,13.1,0,59,41,迁出
2691, 深圳, 东莞, 2017-09-23,40.7,68,32,0,迁出
2692, 深圳, 上海, 2017-09-23,33.7,3,24,73,迁出
2693, 深圳, 惠州, 2017-09-23,31.5,60,40,0,迁出
2694, 深圳, 成都, 2017-09-23,30.7,0,27,73,迁出
2695, 深圳, 广州, 2017-09-23,26.1,43,57,0,迁出
2696, 深圳, 郑州, 2017-09-23,23.2,0,43,57,迁出
2697, 深圳, 西安, 2017-09-23,22.5,0,38,62,迁出
2698, 深圳, 重庆, 2017-09-23,20.2,19,15,66,迁出
2699, 深圳, 武汉, 2017-09-23,17.9,18,67,15,迁出
2700, 深圳, 香港, 2017-09-23,17.8,52,48,0,迁出
2701, 成都, 深圳, 2017-09-23,28.8,0,29,71,迁出
2702, 成都, 南京, 2017-09-23,27.7,0,48,52,迁出
2703, 成都, 广州, 2017-09-23,25.1,0,31,69,迁出
2704, 成都, 德阳, 2017-09-23,22.9,48,52,0,迁出
2705, 成都, 重庆, 2017-09-23,21.5,36,64,0,迁出
2706, 成都, 三亚, 2017-09-23,21.2,0,28,72,迁出
2707, 成都, 眉山, 2017-09-23,20.5,59,41,0,迁出
2708, 成都, 济南, 2017-09-23,20.2,0,38,62,迁出
2709, 成都, 资阳, 2017-09-23,19.1,49,51,0,迁出
2710, 成都, 合肥, 2017-09-23,18.7,0,46,54,迁出
2711, 哈尔滨, 北京, 2017-09-23,18.8,11,48,41,迁出
2712, 哈尔滨, 绥化, 2017-09-23,14.2,45,55,0,迁出
2713, 哈尔滨, 济南, 2017-09-23,12.7,0,26,74,迁出
2714, 哈尔滨, 青岛, 2017-09-23,12.3,11,28,61,迁出
2715, 哈尔滨, 天津, 2017-09-23,12.3,12,46,42,迁出
2716, 哈尔滨, 太原, 2017-09-23,12.1,0,24,76,迁出
2717, 哈尔滨, 大庆, 2017-09-23,10.3,35,65,0,迁出
2718, 哈尔滨, 沈阳, 2017-09-23,10.2,16,83,1,迁出
2719, 哈尔滨, 长春, 2017-09-23,10.2,30,70,0,迁出
2720, 哈尔滨, 齐齐哈尔, 2017-09-23,10,24,76,0,迁出
2721, 上海, 重庆, 2017-09-23,43.2,1,37,62,迁出
2722, 上海, 北京, 2017-09-23,37.9,16,43,41,迁出
2723, 上海, 深圳, 2017-09-23,35.7,2,27,71,迁出
2724, 上海, 苏州, 2017-09-23,33.7,62,38,0,迁出
2725, 上海, 广州, 2017-09-23,31.8,6,24,70,迁出
2726, 上海, 长春, 2017-09-23,23.4,0,27,73,迁出
2727, 上海, 西安, 2017-09-23,23,1,45,54,迁出
2728, 上海, 杭州, 2017-09-23,19.8,33,67,0,迁出
2729, 上海, 香港, 2017-09-23,19.8,0,32,68,迁出
2730, 上海, 沈阳, 2017-09-23,18.7,17,15,68,迁出
2731, 武汉, 北京, 2017-09-23,25.9,17,61,22,迁出
2732, 武汉, 沈阳, 2017-09-23,19.8,0,60,40,迁出
2733, 武汉, 孝感, 2017-09-23,19.7,45,55,0,迁出
2734, 武汉, 昆明, 2017-09-23,19.2,0,45,55,迁出
2735, 武汉, 黄冈, 2017-09-23,18.2,47,53,0,迁出
2736, 武汉, 广州, 2017-09-23,16,20,65,15,迁出
2737, 武汉, 成都, 2017-09-23,15.9,26,44,30,迁出
2738, 武汉, 鄂州, 2017-09-23,14.6,36,64,0,迁出
2739, 武汉, 深圳, 2017-09-23,14.3,23,61,16,迁出
2740, 武汉, 上海, 2017-09-23,14.1,22,54,24,迁出
2741, 南京, 成都, 2017-09-23,25.2,0,50,50,迁出
2742, 南京, 北京, 2017-09-23,19.7,18,68,14,迁出
2743, 南京, 南宁, 2017-09-23,18.8,0,40,60,迁出
2744, 南京, 重庆, 2017-09-23,18.6,10,41,49,迁出
2745, 南京, 镇江, 2017-09-23,18.1,40,60,0,迁出
2746, 南京, 上海, 2017-09-23,15.7,24,75,1,迁出
2747, 南京, 苏州, 2017-09-23,15.3,31,69,0,迁出
2748, 南京, 广州, 2017-09-23,15.3,20,15,65,迁出
2749, 南京, 深圳, 2017-09-23,15.1,15,12,73,迁出
2750, 南京, 滁州, 2017-09-23,14.2,41,59,0,迁出
2751, 天津, 重庆, 2017-09-23,23.2,1,41,58,迁出
2752, 天津, 北京, 2017-09-23,22.1,30,70,0,迁出
2753, 天津, 上海, 2017-09-23,16,21,37,42,迁出
2754, 天津, 廊坊, 2017-09-23,15.2,59,41,0,迁出
2755, 天津, 长沙, 2017-09-23,15.2,0,48,52,迁出
2756, 天津, 福州, 2017-09-23,14.1,0,54,46,迁出
2757, 天津, 唐山, 2017-09-23,14.1,40,60,0,迁出
2758, 天津, 沧州, 2017-09-23,13.4,46,54,0,迁出
2759, 天津, 武汉, 2017-09-23,12,28,40,32,迁出
2760, 天津, 哈尔滨, 2017-09-23,12,12,60,28,迁出
2761, 北京, 重庆, 2017-09-24,45.6,0,33,67,迁出
2762, 北京, 上海, 2017-09-24,40.3,17,44,39,迁出
2763, 北京, 长沙, 2017-09-24,32.7,0,60,40,迁出
2764, 北京, 廊坊, 2017-09-24,29.5,53,47,0,迁出
2765, 北京, 武汉, 2017-09-24,28.4,16,66,18,迁出
2766, 北京, 杭州, 2017-09-24,25.9,15,47,38,迁出
2767, 北京, 保定, 2017-09-24,23.3,36,64,0,迁出
2768, 北京, 天津, 2017-09-24,22.8,30,70,0,迁出
2769, 北京, 南京, 2017-09-24,21.1,15,71,14,迁出
2770, 北京, 南昌, 2017-09-24,20.4,0,36,64,迁出
2771, 杭州, 北京, 2017-09-24,25.5,12,47,41,迁出
2772, 杭州, 上海, 2017-09-24,22.6,34,66,0,迁出
2773, 杭州, 南宁, 2017-09-24,22,0,31,69,迁出
2774, 杭州, 重庆, 2017-09-24,21.8,6,38,56,迁出
2775, 杭州, 嘉兴, 2017-09-24,19.9,56,44,0,迁出
2776, 杭州, 绍兴, 2017-09-24,19.2,48,52,0,迁出
2777, 杭州, 贵阳, 2017-09-24,17.6,0,33,67,迁出
2778, 杭州, 广州, 2017-09-24,16.7,15,15,70,迁出
2779, 杭州, 深圳, 2017-09-24,16,14,18,68,迁出
2780, 杭州, 宁波, 2017-09-24,14.7,40,60,0,迁出
2781, 广州, 佛山, 2017-09-24,39.3,43,57,0,迁出
2782, 广州, 上海, 2017-09-24,31.5,5,28,67,迁出
2783, 广州, 成都, 2017-09-24,27.5,0,31,69,迁出
2784, 广州, 东莞, 2017-09-24,27.1,58,42,0,迁出
2785, 广州, 深圳, 2017-09-24,26.6,44,56,0,迁出
2786, 广州, 西安, 2017-09-24,21.7,0,41,59,迁出
2787, 广州, 郑州, 2017-09-24,20.6,0,67,33,迁出
2788, 广州, 武汉, 2017-09-24,18.4,21,65,14,迁出
2789, 广州, 南京, 2017-09-24,18.2,18,16,66,迁出
2790, 广州, 清远, 2017-09-24,18,51,49,0,迁出
2791, 重庆, 北京, 2017-09-24,43.5,1,32,67,迁出
2792, 重庆, 上海, 2017-09-24,41.7,0,36,64,迁出
2793, 重庆, 天津, 2017-09-24,23.8,1,40,59,迁出
2794, 重庆, 成都, 2017-09-24,23.4,36,64,0,迁出
2795, 重庆, 宁波, 2017-09-24,21.9,0,41,59,迁出
2796, 重庆, 深圳, 2017-09-24,21,21,13,66,迁出
2797, 重庆, 南京, 2017-09-24,20.7,9,39,52,迁出
2798, 重庆, 杭州, 2017-09-24,20.5,5,37,58,迁出
2799, 重庆, 广州, 2017-09-24,18.5,28,16,56,迁出
2800, 重庆, 福州, 2017-09-24,18.4,4,57,39,迁出
2801, 西安, 咸阳, 2017-09-24,32.5,39,61,0,迁出
2802, 西安, 深圳, 2017-09-24,23.4,0,40,60,迁出
2803, 西安, 上海, 2017-09-24,22.2,0,47,53,迁出
2804, 西安, 渭南, 2017-09-24,21.8,36,64,0,迁出
2805, 西安, 北京, 2017-09-24,21,22,61,17,迁出
2806, 西安, 广州, 2017-09-24,19.1,0,50,50,迁出
2807, 西安, 厦门, 2017-09-24,15.7,0,57,43,迁出
2808, 西安, 宝鸡, 2017-09-24,14.9,31,69,0,迁出
2809, 西安, 昆明, 2017-09-24,14.4,19,15,66,迁出
2810, 西安, 延安, 2017-09-24,14.4,33,67,0,迁出
2811, 深圳, 东莞, 2017-09-24,38.8,69,31,0,迁出
2812, 深圳, 成都, 2017-09-24,31.1,0,25,75,迁出
2813, 深圳, 上海, 2017-09-24,30.6,3,26,71,迁出
2814, 深圳, 惠州, 2017-09-24,25.7,61,39,0,迁出
2815, 深圳, 广州, 2017-09-24,25.3,42,58,0,迁出
2816, 深圳, 西安, 2017-09-24,22.1,0,36,64,迁出
2817, 深圳, 郑州, 2017-09-24,20.2,0,46,54,迁出
2818, 深圳, 重庆, 2017-09-24,19.7,23,12,65,迁出
2819, 深圳, 香港, 2017-09-24,18.4,51,49,0,迁出
2820, 深圳, 南京, 2017-09-24,18,14,11,75,迁出
2821, 成都, 深圳, 2017-09-24,30.5,0,31,69,迁出
2822, 成都, 南京, 2017-09-24,28.5,0,44,56,迁出
2823, 成都, 广州, 2017-09-24,26.8,0,29,71,迁出
2824, 成都, 重庆, 2017-09-24,23.6,35,65,0,迁出
2825, 成都, 德阳, 2017-09-24,23.4,48,52,0,迁出
2826, 成都, 眉山, 2017-09-24,21,54,46,0,迁出
2827, 成都, 济南, 2017-09-24,19.9,0,44,56,迁出
2828, 成都, 合肥, 2017-09-24,18.6,0,47,53,迁出
2829, 成都, 绵阳, 2017-09-24,18.6,36,64,0,迁出
2830, 成都, 资阳, 2017-09-24,18.6,49,51,0,迁出
2831, 哈尔滨, 北京, 2017-09-24,18.5,14,45,41,迁出
2832, 哈尔滨, 绥化, 2017-09-24,14.2,44,56,0,迁出
2833, 哈尔滨, 青岛, 2017-09-24,13.6,11,26,63,迁出
2834, 哈尔滨, 天津, 2017-09-24,13.2,14,49,37,迁出
2835, 哈尔滨, 济南, 2017-09-24,12.9,0,28,72,迁出
2836, 哈尔滨, 大庆, 2017-09-24,10.7,37,63,0,迁出
2837, 哈尔滨, 石家庄, 2017-09-24,10.5,0,43,57,迁出
2838, 哈尔滨, 长春, 2017-09-24,10.4,30,70,0,迁出
2839, 哈尔滨, 齐齐哈尔, 2017-09-24,10.3,24,76,0,迁出
2840, 哈尔滨, 太原, 2017-09-24,9.9,0,23,77,迁出
2841, 上海, 重庆, 2017-09-24,41.2,1,39,60,迁出
2842, 上海, 北京, 2017-09-24,37.2,14,40,46,迁出
2843, 上海, 深圳, 2017-09-24,31.8,3,28,69,迁出
2844, 上海, 广州, 2017-09-24,30.9,5,25,70,迁出
2845, 上海, 苏州, 2017-09-24,30.3,62,38,0,迁出
2846, 上海, 长春, 2017-09-24,22.8,0,29,71,迁出
2847, 上海, 西安, 2017-09-24,22.6,1,46,53,迁出
2848, 上海, 香港, 2017-09-24,18.4,0,32,68,迁出
2849, 上海, 沈阳, 2017-09-24,17.8,19,21,60,迁出
2850, 上海, 杭州, 2017-09-24,17.8,32,68,0,迁出
2851, 武汉, 北京, 2017-09-24,29.1,16,64,20,迁出
2852, 武汉, 昆明, 2017-09-24,20,0,45,55,迁出
2853, 武汉, 沈阳, 2017-09-24,19.7,0,55,45,迁出
2854, 武汉, 孝感, 2017-09-24,18.8,45,55,0,迁出
2855, 武汉, 广州, 2017-09-24,17.4,19,67,14,迁出
2856, 武汉, 黄冈, 2017-09-24,16.7,45,55,0,迁出
2857, 武汉, 成都, 2017-09-24,16.2,28,38,34,迁出
2858, 武汉, 深圳, 2017-09-24,16.1,19,62,19,迁出
2859, 武汉, 上海, 2017-09-24,15.5,20,60,20,迁出
2860, 武汉, 重庆, 2017-09-24,14.2,28,59,13,迁出
2861, 南京, 成都, 2017-09-24,25.4,0,44,56,迁出
2862, 南京, 北京, 2017-09-24,19.3,17,69,14,迁出
2863, 南京, 重庆, 2017-09-24,18.3,11,36,53,迁出
2864, 南京, 上海, 2017-09-24,17.9,24,75,1,迁出
2865, 南京, 南宁, 2017-09-24,16.7,0,37,63,迁出
2866, 南京, 镇江, 2017-09-24,16.2,40,60,0,迁出
2867, 南京, 广州, 2017-09-24,16,20,13,67,迁出
2868, 南京, 苏州, 2017-09-24,15,31,69,0,迁出
2869, 南京, 贵阳, 2017-09-24,14.9,0,33,67,迁出
2870, 南京, 兰州, 2017-09-24,14.9,0,30,70,迁出
2871, 天津, 北京, 2017-09-24,25.3,30,70,0,迁出
2872, 天津, 重庆, 2017-09-24,23.6,0,45,55,迁出
2873, 天津, 福州, 2017-09-24,17.1,0,51,49,迁出
2874, 天津, 上海, 2017-09-24,16,23,43,34,迁出
2875, 天津, 长沙, 2017-09-24,15.5,0,37,63,迁出
2876, 天津, 廊坊, 2017-09-24,15.2,58,42,0,迁出
2877, 天津, 唐山, 2017-09-24,13.7,40,60,0,迁出
2878, 天津, 哈尔滨, 2017-09-24,13.5,9,49,42,迁出
2879, 天津, 沧州, 2017-09-24,13.4,47,53,0,迁出
2880, 天津, 武汉, 2017-09-24,11.3,31,38,31,迁出
2881, 北京, 重庆, 2017-09-25,44.3,0,33,67,迁出
2882, 北京, 上海, 2017-09-25,38.6,14,45,41,迁出
2883, 北京, 长沙, 2017-09-25,31.1,0,55,45,迁出
2884, 北京, 廊坊, 2017-09-25,30.4,55,45,0,迁出
2885, 北京, 武汉, 2017-09-25,28.2,14,67,19,迁出
2886, 北京, 杭州, 2017-09-25,26,13,45,42,迁出
2887, 北京, 南京, 2017-09-25,22.2,16,68,16,迁出
2888, 北京, 保定, 2017-09-25,22.1,36,64,0,迁出
2889, 北京, 天津, 2017-09-25,20.7,32,68,0,迁出
2890, 北京, 哈尔滨, 2017-09-25,20,11,51,38,迁出
2891, 杭州, 北京, 2017-09-25,26.4,11,51,38,迁出
2892, 杭州, 重庆, 2017-09-25,21.7,6,30,64,迁出
2893, 杭州, 嘉兴, 2017-09-25,19.6,57,43,0,迁出
2894, 杭州, 南宁, 2017-09-25,18.6,0,33,67,迁出
2895, 杭州, 绍兴, 2017-09-25,18.1,49,51,0,迁出
2896, 杭州, 上海, 2017-09-25,17.6,32,68,0,迁出
2897, 杭州, 贵阳, 2017-09-25,17.5,0,30,70,迁出
2898, 杭州, 广州, 2017-09-25,17,13,14,73,迁出
2899, 杭州, 深圳, 2017-09-25,15.8,14,14,72,迁出
2900, 杭州, 金华, 2017-09-25,14.2,39,61,0,迁出
2901, 广州, 佛山, 2017-09-25,38.3,42,58,0,迁出
2902, 广州, 成都, 2017-09-25,29,0,30,70,迁出
2903, 广州, 上海, 2017-09-25,28.5,6,26,68,迁出
2904, 广州, 东莞, 2017-09-25,25,58,42,0,迁出
2905, 广州, 深圳, 2017-09-25,22.8,42,58,0,迁出
2906, 广州, 郑州, 2017-09-25,20.4,0,64,36,迁出
2907, 广州, 西安, 2017-09-25,20.1,0,43,57,迁出
2908, 广州, 武汉, 2017-09-25,18.2,16,71,13,迁出
2909, 广州, 南京, 2017-09-25,17.4,15,15,70,迁出
2910, 广州, 重庆, 2017-09-25,17.1,25,17,58,迁出
2911, 重庆, 北京, 2017-09-25,43.4,1,29,70,迁出
2912, 重庆, 上海, 2017-09-25,34.1,0,34,66,迁出
2913, 重庆, 天津, 2017-09-25,25.5,0,38,62,迁出
2914, 重庆, 南京, 2017-09-25,21.1,7,34,59,迁出
2915, 重庆, 成都, 2017-09-25,20.2,37,63,0,迁出
2916, 重庆, 杭州, 2017-09-25,20.1,8,35,57,迁出
2917, 重庆, 深圳, 2017-09-25,19.7,21,13,66,迁出
2918, 重庆, 厦门, 2017-09-25,19.3,2,50,48,迁出
2919, 重庆, 广州, 2017-09-25,18.7,25,15,60,迁出
2920, 重庆, 青岛, 2017-09-25,18.2,0,39,61,迁出
2921, 西安, 咸阳, 2017-09-25,27.1,43,57,0,迁出
2922, 西安, 深圳, 2017-09-25,20.5,0,41,59,迁出
2923, 西安, 北京, 2017-09-25,19.7,22,54,24,迁出
2924, 西安, 广州, 2017-09-25,19.4,0,43,57,迁出
2925, 西安, 渭南, 2017-09-25,18.5,37,63,0,迁出
2926, 西安, 上海, 2017-09-25,17.2,2,47,51,迁出
2927, 西安, 厦门, 2017-09-25,15,0,49,51,迁出
2928, 西安, 宝鸡, 2017-09-25,13.3,32,68,0,迁出
2929, 西安, 昆明, 2017-09-25,12.9,17,21,62,迁出
2930, 西安, 延安, 2017-09-25,12.8,31,69,0,迁出
2931, 深圳, 东莞, 2017-09-25,38.4,69,31,0,迁出
2932, 深圳, 成都, 2017-09-25,30.3,0,21,79,迁出
2933, 深圳, 上海, 2017-09-25,29.9,2,22,76,迁出
2934, 深圳, 惠州, 2017-09-25,25.3,60,40,0,迁出
2935, 深圳, 广州, 2017-09-25,23.2,41,59,0,迁出
2936, 深圳, 西安, 2017-09-25,21.7,0,37,63,迁出
2937, 深圳, 郑州, 2017-09-25,20.2,0,50,50,迁出
2938, 深圳, 重庆, 2017-09-25,20,18,12,70,迁出
2939, 深圳, 昆明, 2017-09-25,18,12,21,67,迁出
2940, 深圳, 武汉, 2017-09-25,17.7,17,72,11,迁出
2941, 成都, 深圳, 2017-09-25,31.4,0,25,75,迁出
2942, 成都, 南京, 2017-09-25,29.2,0,37,63,迁出
2943, 成都, 广州, 2017-09-25,27.8,0,27,73,迁出
2944, 成都, 三亚, 2017-09-25,21.7,0,22,78,迁出
2945, 成都, 重庆, 2017-09-25,21.2,34,66,0,迁出
2946, 成都, 济南, 2017-09-25,20.9,0,33,67,迁出
2947, 成都, 合肥, 2017-09-25,19.6,0,44,56,迁出
2948, 成都, 德阳, 2017-09-25,19.1,49,51,0,迁出
2949, 成都, 武汉, 2017-09-25,17.9,20,45,35,迁出
2950, 成都, 眉山, 2017-09-25,17.4,59,41,0,迁出
2951, 哈尔滨, 北京, 2017-09-25,19.9,13,47,40,迁出
2952, 哈尔滨, 济南, 2017-09-25,14.1,0,17,83,迁出
2953, 哈尔滨, 绥化, 2017-09-25,13.6,44,56,0,迁出
2954, 哈尔滨, 天津, 2017-09-25,12.6,13,49,38,迁出
2955, 哈尔滨, 青岛, 2017-09-25,11.7,11,26,63,迁出
2956, 哈尔滨, 太原, 2017-09-25,10.4,0,19,81,迁出
2957, 哈尔滨, 齐齐哈尔, 2017-09-25,10.4,26,74,0,迁出
2958, 哈尔滨, 石家庄, 2017-09-25,9.9,0,38,62,迁出
2959, 哈尔滨, 大庆, 2017-09-25,9.8,36,64,0,迁出
2960, 哈尔滨, 沈阳, 2017-09-25,9.7,15,85,0,迁出
2961, 上海, 北京, 2017-09-25,38.4,15,45,40,迁出
2962, 上海, 重庆, 2017-09-25,37.5,1,35,64,迁出
2963, 上海, 苏州, 2017-09-25,31.2,64,36,0,迁出
2964, 上海, 深圳, 2017-09-25,31,2,21,77,迁出
2965, 上海, 广州, 2017-09-25,26.1,5,26,69,迁出
2966, 上海, 长春, 2017-09-25,21,0,25,75,迁出
2967, 上海, 西安, 2017-09-25,19.9,1,45,54,迁出
2968, 上海, 香港, 2017-09-25,17.4,0,27,73,迁出
2969, 上海, 沈阳, 2017-09-25,17.4,15,16,69,迁出
2970, 上海, 天津, 2017-09-25,16.8,20,42,38,迁出
